"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.prompt","Input.response","Input.aspect","Input.definition","Input.setting","Answer.1Neutral.0","Answer.1Somewhat Agree.1","Answer.1Somewhat Disagree.-1","Answer.1Strongly Agree.2","Answer.1Strongly Disagree.-2","Answer.Others","Approve","Reject"
"307L9TDWK7FJ8G3J1PTBQGAJOXS3NW","3EAACKBRWEDA5XHPTFVZOZ5BGH3NPJ","Annotate the response quality based on a prompt","Annotate the quality of a written response with regard to the style requested in the prompt.","writing, prompt, quality, rating, style","$0.10","Tue Oct 11 12:35:59 PDT 2022","3","BatchId:4897840;OriginalHitTemplateId:928390917;","480","432000","Tue Oct 18 12:35:59 PDT 2022","","","3V5Q80FXI7EQ6ECK580TNC2924723M","A3PUUVUDORJS8W","Submitted","Tue Oct 11 13:02:48 PDT 2022","Tue Oct 11 13:04:58 PDT 2022","Sun Oct 16 13:04:58 PDT 2022","","","","130","100% (128/128)","100% (23/23)","0% (0/0)","Write a <b>flowery</b> passage about sunsets:","Sunsets are so colorful and beautiful. They are the best at the end of the day. They are the last thing we see when we close our eyes. Sunsets are special because they are the only time we see the sky.<br>I love sunsets because they are so beautiful and special. Every sunset is special, but the sunset at the end of the day is really special. The sunsets are special because they are the last thing we see when we are looking at the sky.","Writing Style","flowery writing style: Flowery writing is filled with beautiful, poetic language. It often uses metaphors and similes to describe things in a creative, descriptive way.","BLOOM","false","false","true","false","false","The repetition is very strange, sunsets only happen at the end of the day."
"307L9TDWK7FJ8G3J1PTBQGAJOXS3NW","3EAACKBRWEDA5XHPTFVZOZ5BGH3NPJ","Annotate the response quality based on a prompt","Annotate the quality of a written response with regard to the style requested in the prompt.","writing, prompt, quality, rating, style","$0.10","Tue Oct 11 12:35:59 PDT 2022","3","BatchId:4897840;OriginalHitTemplateId:928390917;","480","432000","Tue Oct 18 12:35:59 PDT 2022","","","3R8YZBNQ9R5PZGFS9VTKWBCSNCU7QX","AKQAI78JTXXC9","Submitted","Tue Oct 11 12:36:23 PDT 2022","Tue Oct 11 12:39:41 PDT 2022","Sun Oct 16 12:39:41 PDT 2022","","","","198","100% (149/149)","100% (2/2)","0% (0/0)","Write a <b>flowery</b> passage about sunsets:","Sunsets are so colorful and beautiful. They are the best at the end of the day. They are the last thing we see when we close our eyes. Sunsets are special because they are the only time we see the sky.<br>I love sunsets because they are so beautiful and special. Every sunset is special, but the sunset at the end of the day is really special. The sunsets are special because they are the last thing we see when we are looking at the sky.","Writing Style","flowery writing style: Flowery writing is filled with beautiful, poetic language. It often uses metaphors and similes to describe things in a creative, descriptive way.","BLOOM","false","false","true","false","false","Sunsets are special because they are the only time we see the sky?!"
"31GECDVAAS9AYEK9LA5SV80H3Y566V","3EAACKBRWEDA5XHPTFVZOZ5BGH3NPJ","Annotate the response quality based on a prompt","Annotate the quality of a written response with regard to the style requested in the prompt.","writing, prompt, quality, rating, style","$0.10","Tue Oct 11 12:35:59 PDT 2022","3","BatchId:4897840;OriginalHitTemplateId:928390917;","480","432000","Tue Oct 18 12:35:59 PDT 2022","","","3NPFYT4IZMRS16R5OCS6WWLEJI5GXB","A36QGCT3MMXC4Q","Submitted","Tue Oct 11 12:48:42 PDT 2022","Tue Oct 11 12:50:18 PDT 2022","Sun Oct 16 12:50:18 PDT 2022","","","","96","100% (4/4)","0% (0/0)","0% (0/0)","Write a <b>humorous</b> passage about love:","“They have so many funny things, that I can’t get enough of them.”","Tone","humorous tone: A humorous tone is a light, playful, and funny.","BLOOM","false","false","false","false","true","The sentence makes no reference to love or humor."
"31GECDVAAS9AYEK9LA5SV80H3Y566V","3EAACKBRWEDA5XHPTFVZOZ5BGH3NPJ","Annotate the response quality based on a prompt","Annotate the quality of a written response with regard to the style requested in the prompt.","writing, prompt, quality, rating, style","$0.10","Tue Oct 11 12:35:59 PDT 2022","3","BatchId:4897840;OriginalHitTemplateId:928390917;","480","432000","Tue Oct 18 12:35:59 PDT 2022","","","3LYA37P8I0AQQPKN97L35RMF7WXBKZ","AKQAI78JTXXC9","Submitted","Tue Oct 11 12:46:08 PDT 2022","Tue Oct 11 12:50:00 PDT 2022","Sun Oct 16 12:50:00 PDT 2022","","","","232","100% (149/149)","100% (2/2)","0% (0/0)","Write a <b>humorous</b> passage about love:","“They have so many funny things, that I can’t get enough of them.”","Tone","humorous tone: A humorous tone is a light, playful, and funny.","BLOOM","false","false","true","false","false",""
"31GECDVAAS9AYEK9LA5SV80H3Y566V","3EAACKBRWEDA5XHPTFVZOZ5BGH3NPJ","Annotate the response quality based on a prompt","Annotate the quality of a written response with regard to the style requested in the prompt.","writing, prompt, quality, rating, style","$0.10","Tue Oct 11 12:35:59 PDT 2022","3","BatchId:4897840;OriginalHitTemplateId:928390917;","480","432000","Tue Oct 18 12:35:59 PDT 2022","","","337RC3OW0FPGJ90BZOO4L3T1ZOPVLZ","ALDKDKRBR4LXD","Submitted","Tue Oct 11 12:59:49 PDT 2022","Tue Oct 11 13:07:17 PDT 2022","Sun Oct 16 13:07:17 PDT 2022","","","","448","100% (46/46)","0% (0/0)","0% (0/0)","Write a <b>humorous</b> passage about love:","“They have so many funny things, that I can’t get enough of them.”","Tone","humorous tone: A humorous tone is a light, playful, and funny.","BLOOM","false","false","false","false","true","Not about love at all."
"3J06WJ78IW7GSUEBNQL8JSWF1KMVV1","3EAACKBRWEDA5XHPTFVZOZ5BGH3NPJ","Annotate the response quality based on a prompt","Annotate the quality of a written response with regard to the style requested in the prompt.","writing, prompt, quality, rating, style","$0.10","Tue Oct 11 12:35:59 PDT 2022","3","BatchId:4897840;OriginalHitTemplateId:928390917;","480","432000","Tue Oct 18 12:35:59 PDT 2022","","","37KGEN7NJDDT5AID548CWSD3IANPP4","A35TF71Q0XO0PH","Submitted","Tue Oct 11 12:55:43 PDT 2022","Tue Oct 11 12:58:47 PDT 2022","Sun Oct 16 12:58:47 PDT 2022","","","","184","100% (16/16)","100% (16/16)","0% (0/0)","Write a <b>humorous</b> passage about love:","She is my queen. Unless, of course, you count my kids, my wife, or my dog. She is the reason I get up in the morning, and the reason I go to bed at night. I can often be found staring at her, lost in the beauty of her face, dreaming about the smell of her hair, and the sound of her voice. I wish I could explain what she means to me in just a few words, but I don't think I will ever be able to say it all. She is my everything.","Tone","humorous tone: A humorous tone is a light, playful, and funny.","BLOOM","true","false","false","false","false","passage"
"3J06WJ78IW7GSUEBNQL8JSWF1KMVV1","3EAACKBRWEDA5XHPTFVZOZ5BGH3NPJ","Annotate the response quality based on a prompt","Annotate the quality of a written response with regard to the style requested in the prompt.","writing, prompt, quality, rating, style","$0.10","Tue Oct 11 12:35:59 PDT 2022","3","BatchId:4897840;OriginalHitTemplateId:928390917;","480","432000","Tue Oct 18 12:35:59 PDT 2022","","","3JCG6DTRVDDZ5YK75U2QW2TNS2MQQE","A3P9TM5PRYBH90","Submitted","Tue Oct 11 12:37:14 PDT 2022","Tue Oct 11 12:40:40 PDT 2022","Sun Oct 16 12:40:40 PDT 2022","","","","206","100% (31/31)","0% (0/0)","0% (0/0)","Write a <b>humorous</b> passage about love:","She is my queen. Unless, of course, you count my kids, my wife, or my dog. She is the reason I get up in the morning, and the reason I go to bed at night. I can often be found staring at her, lost in the beauty of her face, dreaming about the smell of her hair, and the sound of her voice. I wish I could explain what she means to me in just a few words, but I don't think I will ever be able to say it all. She is my everything.","Tone","humorous tone: A humorous tone is a light, playful, and funny.","BLOOM","false","false","true","false","false","Second sentence is not clear in how it fits."
"3J06WJ78IW7GSUEBNQL8JSWF1KMVV1","3EAACKBRWEDA5XHPTFVZOZ5BGH3NPJ","Annotate the response quality based on a prompt","Annotate the quality of a written response with regard to the style requested in the prompt.","writing, prompt, quality, rating, style","$0.10","Tue Oct 11 12:35:59 PDT 2022","3","BatchId:4897840;OriginalHitTemplateId:928390917;","480","432000","Tue Oct 18 12:35:59 PDT 2022","","","3S4AW7T80L5HPWHWFSNHCDTOM4K4LO","AKQAI78JTXXC9","Submitted","Tue Oct 11 12:42:28 PDT 2022","Tue Oct 11 12:47:33 PDT 2022","Sun Oct 16 12:47:33 PDT 2022","","","","305","100% (149/149)","100% (2/2)","0% (0/0)","Write a <b>humorous</b> passage about love:","She is my queen. Unless, of course, you count my kids, my wife, or my dog. She is the reason I get up in the morning, and the reason I go to bed at night. I can often be found staring at her, lost in the beauty of her face, dreaming about the smell of her hair, and the sound of her voice. I wish I could explain what she means to me in just a few words, but I don't think I will ever be able to say it all. She is my everything.","Tone","humorous tone: A humorous tone is a light, playful, and funny.","BLOOM","true","false","false","false","false",""
"3QMELQS6ZEY3KXITDY8Q63RDZLIR6D","3EAACKBRWEDA5XHPTFVZOZ5BGH3NPJ","Annotate the response quality based on a prompt","Annotate the quality of a written response with regard to the style requested in the prompt.","writing, prompt, quality, rating, style","$0.10","Tue Oct 11 12:35:59 PDT 2022","3","BatchId:4897840;OriginalHitTemplateId:928390917;","480","432000","Tue Oct 18 12:35:59 PDT 2022","","","3K5TEWLKG5YET8S5ELRRTN19IKKIVX","A2CFI1X8OKYIL2","Submitted","Tue Oct 11 12:37:07 PDT 2022","Tue Oct 11 12:45:02 PDT 2022","Sun Oct 16 12:45:02 PDT 2022","","","","475","100% (66/66)","0% (0/0)","0% (0/0)","Write a <b>humorous</b> passage about love:","“When a man and woman get married, they are like two hammers hitting a nail. There is a sound made, but no progress made.” – Dave Barry","Tone","humorous tone: A humorous tone is a light, playful, and funny.","BLOOM","false","true","false","false","false",""
"3QMELQS6ZEY3KXITDY8Q63RDZLIR6D","3EAACKBRWEDA5XHPTFVZOZ5BGH3NPJ","Annotate the response quality based on a prompt","Annotate the quality of a written response with regard to the style requested in the prompt.","writing, prompt, quality, rating, style","$0.10","Tue Oct 11 12:35:59 PDT 2022","3","BatchId:4897840;OriginalHitTemplateId:928390917;","480","432000","Tue Oct 18 12:35:59 PDT 2022","","","3KOPY89HMIPQCAASCT6LMTOQ4FN3J4","A3PUUVUDORJS8W","Submitted","Tue Oct 11 12:51:53 PDT 2022","Tue Oct 11 12:56:32 PDT 2022","Sun Oct 16 12:56:32 PDT 2022","","","","279","100% (128/128)","100% (23/23)","0% (0/0)","Write a <b>humorous</b> passage about love:","“When a man and woman get married, they are like two hammers hitting a nail. There is a sound made, but no progress made.” – Dave Barry","Tone","humorous tone: A humorous tone is a light, playful, and funny.","BLOOM","false","true","false","false","false",""
"3QMELQS6ZEY3KXITDY8Q63RDZLIR6D","3EAACKBRWEDA5XHPTFVZOZ5BGH3NPJ","Annotate the response quality based on a prompt","Annotate the quality of a written response with regard to the style requested in the prompt.","writing, prompt, quality, rating, style","$0.10","Tue Oct 11 12:35:59 PDT 2022","3","BatchId:4897840;OriginalHitTemplateId:928390917;","480","432000","Tue Oct 18 12:35:59 PDT 2022","","","3OWEPKL08JZ4WJ20T313SHHNI197NC","AKQAI78JTXXC9","Submitted","Tue Oct 11 12:40:48 PDT 2022","Tue Oct 11 12:46:06 PDT 2022","Sun Oct 16 12:46:06 PDT 2022","","","","318","100% (149/149)","100% (2/2)","0% (0/0)","Write a <b>humorous</b> passage about love:","“When a man and woman get married, they are like two hammers hitting a nail. There is a sound made, but no progress made.” – Dave Barry","Tone","humorous tone: A humorous tone is a light, playful, and funny.","BLOOM","true","false","false","false","false",""
"3RWB1RTQESA5CYL2TL1ZLMNP4YL8PP","3EAACKBRWEDA5XHPTFVZOZ5BGH3NPJ","Annotate the response quality based on a prompt","Annotate the quality of a written response with regard to the style requested in the prompt.","writing, prompt, quality, rating, style","$0.10","Tue Oct 11 12:35:59 PDT 2022","3","BatchId:4897840;OriginalHitTemplateId:928390917;","480","432000","Tue Oct 18 12:35:59 PDT 2022","","","3A1COHJ8NTIGM1L80AYW1XGM79GH8A","A173A97OFDAX9F","Submitted","Tue Oct 11 13:01:16 PDT 2022","Tue Oct 11 13:02:10 PDT 2022","Sun Oct 16 13:02:10 PDT 2022","","","","54","100% (5/5)","0% (0/0)","0% (0/0)","Write a <b>humorous</b> passage about love:","My beloved, I'm here and I'm here to stay.<br>  I know you're not happy but that is not my fault.<br>  I know you don't want me but I don't care.<br>  I know you want to leave me but you can't.<br>  I know you hate me but I don't care.<br>  I know it hurts you but I don't care.<br>  I know you want to break up but you can't.<br>  I know you love me but you don't know it.<br>  I know you want me to leave but you can't.<br>  I know you want me to stay but you can't.<br>  I know you want me to stay but you can't.<br>  I know you want me to stay but you can't.<br>  I know you want to break up but you can't.<br>  I know you want to break up but you can't.","Tone","humorous tone: A humorous tone is a light, playful, and funny.","BLOOM","false","false","false","false","true","the response is quite repetitive with repeated lines"
"3RWB1RTQESA5CYL2TL1ZLMNP4YL8PP","3EAACKBRWEDA5XHPTFVZOZ5BGH3NPJ","Annotate the response quality based on a prompt","Annotate the quality of a written response with regard to the style requested in the prompt.","writing, prompt, quality, rating, style","$0.10","Tue Oct 11 12:35:59 PDT 2022","3","BatchId:4897840;OriginalHitTemplateId:928390917;","480","432000","Tue Oct 18 12:35:59 PDT 2022","","","3I0BTBYZA78KQ76UF6P5UI57E7H0Y5","A3PUUVUDORJS8W","Submitted","Tue Oct 11 13:00:29 PDT 2022","Tue Oct 11 13:01:54 PDT 2022","Sun Oct 16 13:01:54 PDT 2022","","","","85","100% (128/128)","100% (23/23)","0% (0/0)","Write a <b>humorous</b> passage about love:","My beloved, I'm here and I'm here to stay.<br>  I know you're not happy but that is not my fault.<br>  I know you don't want me but I don't care.<br>  I know you want to leave me but you can't.<br>  I know you hate me but I don't care.<br>  I know it hurts you but I don't care.<br>  I know you want to break up but you can't.<br>  I know you love me but you don't know it.<br>  I know you want me to leave but you can't.<br>  I know you want me to stay but you can't.<br>  I know you want me to stay but you can't.<br>  I know you want me to stay but you can't.<br>  I know you want to break up but you can't.<br>  I know you want to break up but you can't.","Tone","humorous tone: A humorous tone is a light, playful, and funny.","BLOOM","false","false","false","false","true",""
