"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.prompt","Input.response","Input.aspect","Input.definition","Input.setting","Answer.1Neutral.0","Answer.1Somewhat Agree.1","Answer.1Somewhat Disagree.-1","Answer.1Strongly Agree.2","Answer.1Strongly Disagree.-2","Answer.Others","Approve","Reject"
"3G4VVJO6QBXHMXWSSU6N1XAKU4HPKC","3XPFDBC9DIV2752ZUHP41YPB8JTR9Q","Annotate the response quality based on a prompt","Annotate the quality of a written response with regard to the style requested in the prompt.","writing, prompt, quality, rating, style","$0.11","Fri Oct 07 16:08:14 PDT 2022","3","BatchId:4894964;OriginalHitTemplateId:928390912;","480","432000","Fri Oct 14 16:08:14 PDT 2022","","","39U1BHVTDY8C5BFME7SAE5Q4W39T3D","A9HQ3E0F2AGVO","Approved","Fri Oct 07 16:19:12 PDT 2022","Fri Oct 07 16:26:46 PDT 2022","Wed Oct 12 16:26:46 PDT 2022","Wed Oct 12 16:27:22 PDT 2022","","","454","100% (273/273)","100% (18/18)","100% (18/18)","Write a <b>formal</b> passage about love:","Love is a feeling that is often described as a strong affection towards someone. It is often associated with strong feelings of happiness, joy, passion, and desire. Love can also be described as a feeling of caring and protection towards someone.","Tone","formal tone: A formal tone is an impersonal, objective, and dispassionate manner of writing or speaking.","Basic","false","false","false","true","false",""
"3G4VVJO6QBXHMXWSSU6N1XAKU4HPKC","3XPFDBC9DIV2752ZUHP41YPB8JTR9Q","Annotate the response quality based on a prompt","Annotate the quality of a written response with regard to the style requested in the prompt.","writing, prompt, quality, rating, style","$0.11","Fri Oct 07 16:08:14 PDT 2022","3","BatchId:4894964;OriginalHitTemplateId:928390912;","480","432000","Fri Oct 14 16:08:14 PDT 2022","","","39L1G8WVW38BWR3DCO808Z794KI13C","AKQAI78JTXXC9","Approved","Fri Oct 07 16:10:28 PDT 2022","Fri Oct 07 16:12:35 PDT 2022","Wed Oct 12 16:12:35 PDT 2022","Wed Oct 12 16:13:22 PDT 2022","","","127","100% (240/240)","100% (39/39)","100% (39/39)","Write a <b>formal</b> passage about love:","Love is a feeling that is often described as a strong affection towards someone. It is often associated with strong feelings of happiness, joy, passion, and desire. Love can also be described as a feeling of caring and protection towards someone.","Tone","formal tone: A formal tone is an impersonal, objective, and dispassionate manner of writing or speaking.","Basic","false","false","false","true","false",""
"3IZPORCT2RQBWKBZZ17FT0U7351HRS","3XPFDBC9DIV2752ZUHP41YPB8JTR9Q","Annotate the response quality based on a prompt","Annotate the quality of a written response with regard to the style requested in the prompt.","writing, prompt, quality, rating, style","$0.11","Fri Oct 07 16:08:14 PDT 2022","3","BatchId:4894964;OriginalHitTemplateId:928390912;","480","432000","Fri Oct 14 16:08:14 PDT 2022","","","308XBLVESVL4SR67PB2LW9NYWAPRBP","A2Y2AZ8DBFU47Q","Approved","Fri Oct 07 16:14:31 PDT 2022","Fri Oct 07 16:15:34 PDT 2022","Wed Oct 12 16:15:34 PDT 2022","Wed Oct 12 16:16:22 PDT 2022","","","63","91% (32/35)","100% (17/17)","100% (17/17)","Write a <b>formal</b> passage about love:","Love is one of the most powerful emotions that a human can experience. It can cause people to do things that they never thought possible. Love can make people happy, sad, angry, and everything in between.<br><br>Love is something that should be cherished and treasured. It is a special bond that two people share and should be treated with care. Love is something that can make a person's life complete.","Tone","formal tone: A formal tone is an impersonal, objective, and dispassionate manner of writing or speaking.","Basic","false","false","false","true","false","no"
"3IZPORCT2RQBWKBZZ17FT0U7351HRS","3XPFDBC9DIV2752ZUHP41YPB8JTR9Q","Annotate the response quality based on a prompt","Annotate the quality of a written response with regard to the style requested in the prompt.","writing, prompt, quality, rating, style","$0.11","Fri Oct 07 16:08:14 PDT 2022","3","BatchId:4894964;OriginalHitTemplateId:928390912;","480","432000","Fri Oct 14 16:08:14 PDT 2022","","","378XPAWRUPUMGIYWTA8GN621RWLIAH","A31P3ZS4NETEA5","Approved","Fri Oct 07 16:15:42 PDT 2022","Fri Oct 07 16:16:07 PDT 2022","Wed Oct 12 16:16:07 PDT 2022","Wed Oct 12 16:16:24 PDT 2022","","","25","100% (17/17)","100% (17/17)","100% (17/17)","Write a <b>formal</b> passage about love:","Love is one of the most powerful emotions that a human can experience. It can cause people to do things that they never thought possible. Love can make people happy, sad, angry, and everything in between.<br><br>Love is something that should be cherished and treasured. It is a special bond that two people share and should be treated with care. Love is something that can make a person's life complete.","Tone","formal tone: A formal tone is an impersonal, objective, and dispassionate manner of writing or speaking.","Basic","false","true","false","false","false",""
"3IZPORCT2RQBWKBZZ17FT0U7351HRS","3XPFDBC9DIV2752ZUHP41YPB8JTR9Q","Annotate the response quality based on a prompt","Annotate the quality of a written response with regard to the style requested in the prompt.","writing, prompt, quality, rating, style","$0.11","Fri Oct 07 16:08:14 PDT 2022","3","BatchId:4894964;OriginalHitTemplateId:928390912;","480","432000","Fri Oct 14 16:08:14 PDT 2022","","","3MMN5BL1WCL8SGP25ARYSRVC2VDM35","AKQAI78JTXXC9","Approved","Fri Oct 07 16:11:58 PDT 2022","Fri Oct 07 16:15:29 PDT 2022","Wed Oct 12 16:15:29 PDT 2022","Wed Oct 12 16:16:22 PDT 2022","","","211","100% (240/240)","100% (39/39)","100% (39/39)","Write a <b>formal</b> passage about love:","Love is one of the most powerful emotions that a human can experience. It can cause people to do things that they never thought possible. Love can make people happy, sad, angry, and everything in between.<br><br>Love is something that should be cherished and treasured. It is a special bond that two people share and should be treated with care. Love is something that can make a person's life complete.","Tone","formal tone: A formal tone is an impersonal, objective, and dispassionate manner of writing or speaking.","Basic","true","false","false","false","false",""
"3VGET1QS0CGJBRM9LMV9PMDUHHK7WJ","3XPFDBC9DIV2752ZUHP41YPB8JTR9Q","Annotate the response quality based on a prompt","Annotate the quality of a written response with regard to the style requested in the prompt.","writing, prompt, quality, rating, style","$0.11","Fri Oct 07 16:08:14 PDT 2022","3","BatchId:4894964;OriginalHitTemplateId:928390912;","480","432000","Fri Oct 14 16:08:14 PDT 2022","","","34J10VATJSFE3Y5DI652D6H6VE7IQO","A2Y2AZ8DBFU47Q","Approved","Fri Oct 07 16:10:11 PDT 2022","Fri Oct 07 16:10:41 PDT 2022","Wed Oct 12 16:10:41 PDT 2022","Wed Oct 12 16:11:22 PDT 2022","","","30","91% (32/35)","100% (17/17)","100% (17/17)","Write a <b>formal</b> passage about love:","Love is a feeling of strong attachment or admiration and caring for someone or something. It can also be described as a strong passion or desire. Love is often seen as a good thing, something that makes people happy and can even lead to lasting relationships.","Tone","formal tone: A formal tone is an impersonal, objective, and dispassionate manner of writing or speaking.","Basic","false","false","false","true","false","no"
"3VGET1QS0CGJBRM9LMV9PMDUHHK7WJ","3XPFDBC9DIV2752ZUHP41YPB8JTR9Q","Annotate the response quality based on a prompt","Annotate the quality of a written response with regard to the style requested in the prompt.","writing, prompt, quality, rating, style","$0.11","Fri Oct 07 16:08:14 PDT 2022","3","BatchId:4894964;OriginalHitTemplateId:928390912;","480","432000","Fri Oct 14 16:08:14 PDT 2022","","","3TOK3KHVJ6ZET2B1K291XCWX2XF7OB","A3PUUVUDORJS8W","Approved","Fri Oct 07 16:17:37 PDT 2022","Fri Oct 07 16:17:43 PDT 2022","Wed Oct 12 16:17:43 PDT 2022","Wed Oct 12 16:18:23 PDT 2022","","","6","100% (20/20)","100% (20/20)","100% (20/20)","Write a <b>formal</b> passage about love:","Love is a feeling of strong attachment or admiration and caring for someone or something. It can also be described as a strong passion or desire. Love is often seen as a good thing, something that makes people happy and can even lead to lasting relationships.","Tone","formal tone: A formal tone is an impersonal, objective, and dispassionate manner of writing or speaking.","Basic","false","false","false","true","false",""
"3VGET1QS0CGJBRM9LMV9PMDUHHK7WJ","3XPFDBC9DIV2752ZUHP41YPB8JTR9Q","Annotate the response quality based on a prompt","Annotate the quality of a written response with regard to the style requested in the prompt.","writing, prompt, quality, rating, style","$0.11","Fri Oct 07 16:08:14 PDT 2022","3","BatchId:4894964;OriginalHitTemplateId:928390912;","480","432000","Fri Oct 14 16:08:14 PDT 2022","","","37TD41K0AUQZ3BYQI0YLX3YC0X8CS5","AKQAI78JTXXC9","Approved","Fri Oct 07 16:12:47 PDT 2022","Fri Oct 07 16:16:18 PDT 2022","Wed Oct 12 16:16:18 PDT 2022","Wed Oct 12 16:16:24 PDT 2022","","","211","100% (240/240)","100% (39/39)","100% (39/39)","Write a <b>formal</b> passage about love:","Love is a feeling of strong attachment or admiration and caring for someone or something. It can also be described as a strong passion or desire. Love is often seen as a good thing, something that makes people happy and can even lead to lasting relationships.","Tone","formal tone: A formal tone is an impersonal, objective, and dispassionate manner of writing or speaking.","Basic","false","false","false","true","false",""
"3IVKZBIBKCQNXZBCEQ7KJAZ3P7KHSG","3XPFDBC9DIV2752ZUHP41YPB8JTR9Q","Annotate the response quality based on a prompt","Annotate the quality of a written response with regard to the style requested in the prompt.","writing, prompt, quality, rating, style","$0.11","Fri Oct 07 16:08:14 PDT 2022","3","BatchId:4894964;OriginalHitTemplateId:928390912;","480","432000","Fri Oct 14 16:08:14 PDT 2022","","","3DY46V3X32ZDYOR0RUY5QMIAUWF55P","A3PUUVUDORJS8W","Approved","Fri Oct 07 16:17:29 PDT 2022","Fri Oct 07 16:17:36 PDT 2022","Wed Oct 12 16:17:36 PDT 2022","Wed Oct 12 16:18:22 PDT 2022","","","7","100% (20/20)","100% (20/20)","100% (20/20)","Write a <b>formal</b> passage about love:","Love is one of the most powerful emotions that a human can experience. It can make you feel happy, sad, scared, and everything in between. Love is something that you can't help but feel, and it's something that can stay with you for a lifetime. Love is something that you should never take for granted, because it's the best thing that you can ever have in your life.","Tone","formal tone: A formal tone is an impersonal, objective, and dispassionate manner of writing or speaking.","Basic","false","true","false","false","false",""
"3IVKZBIBKCQNXZBCEQ7KJAZ3P7KHSG","3XPFDBC9DIV2752ZUHP41YPB8JTR9Q","Annotate the response quality based on a prompt","Annotate the quality of a written response with regard to the style requested in the prompt.","writing, prompt, quality, rating, style","$0.11","Fri Oct 07 16:08:14 PDT 2022","3","BatchId:4894964;OriginalHitTemplateId:928390912;","480","432000","Fri Oct 14 16:08:14 PDT 2022","","","3KJYX6QCMMS23HL0MNKCVUVEPLBVJ7","A9HQ3E0F2AGVO","Approved","Fri Oct 07 16:18:38 PDT 2022","Fri Oct 07 16:25:50 PDT 2022","Wed Oct 12 16:25:50 PDT 2022","Wed Oct 12 16:26:22 PDT 2022","","","432","100% (273/273)","100% (18/18)","100% (18/18)","Write a <b>formal</b> passage about love:","Love is one of the most powerful emotions that a human can experience. It can make you feel happy, sad, scared, and everything in between. Love is something that you can't help but feel, and it's something that can stay with you for a lifetime. Love is something that you should never take for granted, because it's the best thing that you can ever have in your life.","Tone","formal tone: A formal tone is an impersonal, objective, and dispassionate manner of writing or speaking.","Basic","false","true","false","false","false",""
"3IVKZBIBKCQNXZBCEQ7KJAZ3P7KHSG","3XPFDBC9DIV2752ZUHP41YPB8JTR9Q","Annotate the response quality based on a prompt","Annotate the quality of a written response with regard to the style requested in the prompt.","writing, prompt, quality, rating, style","$0.11","Fri Oct 07 16:08:14 PDT 2022","3","BatchId:4894964;OriginalHitTemplateId:928390912;","480","432000","Fri Oct 14 16:08:14 PDT 2022","","","3QBD8R3Z2E0HAFTII4BUU0CNBVOO47","AKQAI78JTXXC9","Approved","Fri Oct 07 16:12:36 PDT 2022","Fri Oct 07 16:16:12 PDT 2022","Wed Oct 12 16:16:12 PDT 2022","Wed Oct 12 16:16:24 PDT 2022","","","216","100% (240/240)","100% (39/39)","100% (39/39)","Write a <b>formal</b> passage about love:","Love is one of the most powerful emotions that a human can experience. It can make you feel happy, sad, scared, and everything in between. Love is something that you can't help but feel, and it's something that can stay with you for a lifetime. Love is something that you should never take for granted, because it's the best thing that you can ever have in your life.","Tone","formal tone: A formal tone is an impersonal, objective, and dispassionate manner of writing or speaking.","Basic","true","false","false","false","false",""
"3TUOHPJXZTEDQ6S03ZZ7JLQIJAZWX3","3XPFDBC9DIV2752ZUHP41YPB8JTR9Q","Annotate the response quality based on a prompt","Annotate the quality of a written response with regard to the style requested in the prompt.","writing, prompt, quality, rating, style","$0.11","Fri Oct 07 16:08:14 PDT 2022","3","BatchId:4894964;OriginalHitTemplateId:928390912;","480","432000","Fri Oct 14 16:08:14 PDT 2022","","","3Y4W8Q93LC1P0VL8CRY1SW01K1EDVB","A2Y2AZ8DBFU47Q","Approved","Fri Oct 07 16:10:31 PDT 2022","Fri Oct 07 16:11:09 PDT 2022","Wed Oct 12 16:11:09 PDT 2022","Wed Oct 12 16:11:24 PDT 2022","","","38","91% (32/35)","100% (17/17)","100% (17/17)","Write a <b>formal</b> passage about love:","Love is one of the most amazing and inexplicable emotions that we as humans can experience. It can make us feel happy and complete, but it can also cause us pain and suffering. Love is something that we all crave and desire, and it is something that can never be fully understood. But that doesn't mean that we shouldn't try to understand it. Love is worth the effort.","Tone","formal tone: A formal tone is an impersonal, objective, and dispassionate manner of writing or speaking.","Basic","false","false","false","true","false","no"
"3TUOHPJXZTEDQ6S03ZZ7JLQIJAZWX3","3XPFDBC9DIV2752ZUHP41YPB8JTR9Q","Annotate the response quality based on a prompt","Annotate the quality of a written response with regard to the style requested in the prompt.","writing, prompt, quality, rating, style","$0.11","Fri Oct 07 16:08:14 PDT 2022","3","BatchId:4894964;OriginalHitTemplateId:928390912;","480","432000","Fri Oct 14 16:08:14 PDT 2022","","","3DZQRBDBSYWBQB27P7NK40UIUKVS3N","A3PUUVUDORJS8W","Approved","Fri Oct 07 16:17:01 PDT 2022","Fri Oct 07 16:17:15 PDT 2022","Wed Oct 12 16:17:15 PDT 2022","Wed Oct 12 16:17:24 PDT 2022","","","14","100% (20/20)","100% (20/20)","100% (20/20)","Write a <b>formal</b> passage about love:","Love is one of the most amazing and inexplicable emotions that we as humans can experience. It can make us feel happy and complete, but it can also cause us pain and suffering. Love is something that we all crave and desire, and it is something that can never be fully understood. But that doesn't mean that we shouldn't try to understand it. Love is worth the effort.","Tone","formal tone: A formal tone is an impersonal, objective, and dispassionate manner of writing or speaking.","Basic","false","false","true","false","false",""
"3TUOHPJXZTEDQ6S03ZZ7JLQIJAZWX3","3XPFDBC9DIV2752ZUHP41YPB8JTR9Q","Annotate the response quality based on a prompt","Annotate the quality of a written response with regard to the style requested in the prompt.","writing, prompt, quality, rating, style","$0.11","Fri Oct 07 16:08:14 PDT 2022","3","BatchId:4894964;OriginalHitTemplateId:928390912;","480","432000","Fri Oct 14 16:08:14 PDT 2022","","","3UJ1CZ6IZU6E4QPB3QBDJXS28GM5SQ","AKQAI78JTXXC9","Approved","Fri Oct 07 16:09:16 PDT 2022","Fri Oct 07 16:10:36 PDT 2022","Wed Oct 12 16:10:36 PDT 2022","Wed Oct 12 16:11:22 PDT 2022","","","80","100% (240/240)","100% (39/39)","100% (39/39)","Write a <b>formal</b> passage about love:","Love is one of the most amazing and inexplicable emotions that we as humans can experience. It can make us feel happy and complete, but it can also cause us pain and suffering. Love is something that we all crave and desire, and it is something that can never be fully understood. But that doesn't mean that we shouldn't try to understand it. Love is worth the effort.","Tone","formal tone: A formal tone is an impersonal, objective, and dispassionate manner of writing or speaking.","Basic","false","true","false","false","false",""
